linguagem,timestamp,ambiente,num_servidores,num_clientes,num_mensagens,repeticao,tempo_execucao,total_mensagens,throughput,latencia_media
Go,2025-07-02T08:37:35.477723,kubernetes,8,50,10000,2,30.069028854370117,500000,16628.405340977013,0.060138057708740235
Go,2025-07-02T08:38:05.549394,kubernetes,8,50,10000,3,30.070672750473022,500000,16627.496303425232,0.06014134550094605
Go,2025-07-02T08:38:35.617114,kubernetes,8,50,10000,4,30.06671929359436,500000,16629.682644043034,0.06013343858718872
Go,2025-07-02T08:39:05.681044,kubernetes,8,50,10000,5,30.06293034553528,500000,16631.7785476377,0.06012586069107056
Go,2025-07-02T08:39:35.748274,kubernetes,8,50,10000,6,30.067229747772217,500000,16629.40032036196,0.06013445949554443
Go,2025-07-02T08:40:05.813336,kubernetes,8,50,10000,7,30.064064025878906,500000,16631.151382913635,0.06012812805175781
Go,2025-07-02T08:40:35.888450,kubernetes,8,50,10000,8,30.075114488601685,500000,16625.040619196894,0.06015022897720337
Go,2025-07-02T08:41:05.957715,kubernetes,8,50,10000,9,30.069264888763428,500000,16628.274813157965,0.06013852977752686
Go,2025-07-02T08:41:36.021661,kubernetes,8,50,10000,10,30.063945770263672,500000,16631.216801041177,0.06012789154052734
Go,2025-07-02T08:41:36.299234,kubernetes,8,60,1,1,0.2498462200164795,60,240.14771964948073,4.164103666941325
Go,2025-07-02T08:41:36.563002,kubernetes,8,60,1,2,0.26376843452453613,60,227.47225272862858,4.3961405754089355
Go,2025-07-02T08:41:36.810896,kubernetes,8,60,1,3,0.2468886375427246,60,243.02454984230238,4.114810625712077
Go,2025-07-02T08:41:37.070698,kubernetes,8,60,1,4,0.25980257987976074,60,230.94458887886566,4.330042997996013
Go,2025-07-02T08:41:37.329495,kubernetes,8,60,1,5,0.2577974796295166,60,232.74083240156813,4.296624660491943
Go,2025-07-02T08:41:37.609187,kubernetes,8,60,1,6,0.2796914577484131,60,214.52210404642017,4.661524295806885
Go,2025-07-02T08:41:37.905434,kubernetes,8,60,1,7,0.2962477207183838,60,202.53320381504852,4.9374620119730634
Go,2025-07-02T08:41:38.158635,kubernetes,8,60,1,8,0.25220298767089844,60,237.90360516384703,4.203383127848308
Go,2025-07-02T08:41:38.424100,kubernetes,8,60,1,9,0.2644650936126709,60,226.87304090071913,4.407751560211182
Go,2025-07-02T08:41:38.673744,kubernetes,8,60,1,10,0.24964332580566406,60,240.34289643580243,4.160722096761067
Go,2025-07-02T08:41:39.517017,kubernetes,8,60,10,1,0.8144750595092773,600,736.6708077734155,1.3574584325154622
Go,2025-07-02T08:41:40.345924,kubernetes,8,60,10,2,0.8289070129394531,600,723.8447626016484,1.3815116882324219
Go,2025-07-02T08:41:41.146808,kubernetes,8,60,10,3,0.7998826503753662,600,750.1100314132755,1.3331377506256104
Go,2025-07-02T08:41:41.945587,kubernetes,8,60,10,4,0.798778772354126,600,751.1466513208734,1.3312979539235432
Go,2025-07-02T08:41:42.745725,kubernetes,8,60,10,5,0.8001387119293213,600,749.8699801103985,1.3335645198822021
Go,2025-07-02T08:41:43.565485,kubernetes,8,60,10,6,0.8197596073150635,600,731.9218886194744,1.3662660121917725
Go,2025-07-02T08:41:44.386377,kubernetes,8,60,10,7,0.820892333984375,600,730.9119298115172,1.3681538899739583
Go,2025-07-02T08:41:45.186921,kubernetes,8,60,10,8,0.8005435466766357,600,749.4907709778323,1.3342392444610596
Go,2025-07-02T08:41:45.996576,kubernetes,8,60,10,9,0.8096551895141602,600,741.0562024064029,1.3494253158569336
Go,2025-07-02T08:41:46.795608,kubernetes,8,60,10,10,0.7990314960479736,600,750.9090730060235,1.331719160079956
Go,2025-07-02T08:41:53.445139,kubernetes,8,60,100,1,6.621983528137207,6000,906.0729273193807,1.1036639213562012
Go,2025-07-02T08:42:00.025786,kubernetes,8,60,100,2,6.5796473026275635,6000,911.9029826422333,1.0966078837712605
Go,2025-07-02T08:42:06.594813,kubernetes,8,60,100,3,6.568025588989258,6000,913.5165383731901,1.0946709314982097
Go,2025-07-02T08:42:13.154319,kubernetes,8,60,100,4,6.559505462646484,6000,914.7031028737421,1.0932509104410808
Go,2025-07-02T08:42:19.754170,kubernetes,8,60,100,5,6.599851369857788,6000,909.1113820233328,1.0999752283096313
Go,2025-07-02T08:42:26.304710,kubernetes,8,60,100,6,6.550539493560791,6000,915.9550913169863,1.0917565822601318
Go,2025-07-02T08:42:32.843593,kubernetes,8,60,100,7,6.538884162902832,6000,917.5877489985075,1.089814027150472
Go,2025-07-02T08:42:39.382996,kubernetes,8,60,100,8,6.538403272628784,6000,917.6552362741741,1.089733878771464
Go,2025-07-02T08:42:45.923987,kubernetes,8,60,100,9,6.539990425109863,6000,917.4325358280945,1.0899984041849773
Go,2025-07-02T08:42:52.473524,kubernetes,8,60,100,10,6.548537731170654,6000,916.2350812213165,1.0914229551951091
Go,2025-07-02T08:43:22.589259,kubernetes,8,60,500,1,30.088647842407227,30000,997.0537777944849,1.0029549280802408
Go,2025-07-02T08:43:52.678143,kubernetes,8,60,500,2,30.088883876800537,30000,997.0459563350879,1.0029627958933511
Go,2025-07-02T08:44:22.757103,kubernetes,8,60,500,3,30.078959703445435,30000,997.3749190722048,1.0026319901148477
Go,2025-07-02T08:44:52.846697,kubernetes,8,60,500,4,30.088593006134033,30000,997.0555949187797,1.0029531002044678
Go,2025-07-02T08:45:22.921477,kubernetes,8,60,500,5,30.073779106140137,30000,997.5467297980827,1.0024593035380045
Go,2025-07-02T08:45:53.003714,kubernetes,8,60,500,6,30.081235885620117,30000,997.299449865391,1.0027078628540038
Go,2025-07-02T08:46:23.088524,kubernetes,8,60,500,7,30.08480978012085,30000,997.1809766875479,1.002826992670695
Go,2025-07-02T08:46:53.172428,kubernetes,8,60,500,8,30.083904266357422,30000,997.2109914453075,1.0027968088785808
Go,2025-07-02T08:47:23.257150,kubernetes,8,60,500,9,30.08372402191162,30000,997.216966162479,1.0027908007303874
Go,2025-07-02T08:47:53.345161,kubernetes,8,60,500,10,30.088010787963867,30000,997.0748884469599,1.0029336929321289
Go,2025-07-02T08:48:23.449396,kubernetes,8,60,1000,1,30.077125072479248,60000,1994.8715129991053,0.5012854178746541
Go,2025-07-02T08:48:53.538645,kubernetes,8,60,1000,2,30.089248418807983,60000,1994.067753533372,0.5014874736467997
Go,2025-07-02T08:49:23.668831,kubernetes,8,60,1000,3,30.129660606384277,60000,1991.3931585172384,0.5021610101064046
Go,2025-07-02T08:49:53.744267,kubernetes,8,60,1000,4,30.075436115264893,60000,1994.9835397248585,0.5012572685877482
Go,2025-07-02T08:50:23.825130,kubernetes,8,60,1000,5,30.080862760543823,60000,1994.6236408717712,0.5013477126757304
Go,2025-07-02T08:50:53.897456,kubernetes,8,60,1000,6,30.071144342422485,60000,1995.2682650442325,0.5011857390403748
Go,2025-07-02T08:51:23.976987,kubernetes,8,60,1000,7,30.078533172607422,60000,1994.7781248402803,0.5013088862101237
Go,2025-07-02T08:51:54.053475,kubernetes,8,60,1000,8,30.075090885162354,60000,1995.0064400171505,0.5012515147527059
Go,2025-07-02T08:52:24.153947,kubernetes,8,60,1000,9,30.099966049194336,60000,1993.3577301030205,0.5016661008199056
Go,2025-07-02T08:52:54.238780,kubernetes,8,60,1000,10,30.08483338356018,60000,1994.3603886730157,0.501413889726003
Go,2025-07-02T08:53:24.341121,kubernetes,8,60,10000,1,30.07377600669861,600000,19950.936652130298,0.05012296001116435
Go,2025-07-02T08:53:54.421427,kubernetes,8,60,10000,2,30.0803062915802,600000,19946.605403015674,0.05013384381930033
Go,2025-07-02T08:54:24.514773,kubernetes,8,60,10000,3,30.09334635734558,600000,19937.962128746247,0.05015557726224264
Go,2025-07-02T08:54:54.599231,kubernetes,8,60,10000,4,30.084457635879517,600000,19943.852977572853,0.05014076272646586
Go,2025-07-02T08:55:24.687695,kubernetes,8,60,10000,5,30.08846402168274,600000,19941.1973827451,0.0501474400361379
Go,2025-07-02T08:55:54.766658,kubernetes,8,60,10000,6,30.07896327972412,600000,19947.496009759518,0.05013160546620687
Go,2025-07-02T08:56:24.842973,kubernetes,8,60,10000,7,30.076314687728882,600000,19949.252633827495,0.050127191146214806
Go,2025-07-02T08:56:54.928030,kubernetes,8,60,10000,8,30.0850567817688,600000,19943.45579442593,0.050141761302948
Go,2025-07-02T08:57:25.014330,kubernetes,8,60,10000,9,30.086299896240234,600000,19942.631764930975,0.05014383316040039
Go,2025-07-02T08:57:55.095952,kubernetes,8,60,10000,10,30.080624103546143,600000,19946.3946603843,0.05013437350591024
Go,2025-07-02T08:57:55.415713,kubernetes,8,70,1,1,0.28970837593078613,70,241.62228577306863,4.138691084725516
Go,2025-07-02T08:57:55.718050,kubernetes,8,70,1,2,0.30133533477783203,70,232.29934203238884,4.304790496826172
Go,2025-07-02T08:57:56.015910,kubernetes,8,70,1,3,0.29786014556884766,70,235.00962126475608,4.255144936697824
Go,2025-07-02T08:57:56.321308,kubernetes,8,70,1,4,0.3043985366821289,70,229.9616836630794,4.348550524030413
Go,2025-07-02T08:57:56.626267,kubernetes,8,70,1,5,0.3049588203430176,70,229.53918801648047,4.356554576328823
Go,2025-07-02T08:57:56.923974,kubernetes,8,70,1,6,0.29670000076293945,70,235.92854674755915,4.238571439470563
Go,2025-07-02T08:57:57.217073,kubernetes,8,70,1,7,0.29309892654418945,70,238.82721381938038,4.187127522059849
Go,2025-07-02T08:57:57.519111,kubernetes,8,70,1,8,0.30203890800476074,70,231.7582210265992,4.314841542925153
Go,2025-07-02T08:57:57.812851,kubernetes,8,70,1,9,0.29373979568481445,70,238.30615064194657,4.196282795497349
Go,2025-07-02T08:57:58.102832,kubernetes,8,70,1,10,0.2899808883666992,70,241.3952188169055,4.142584119524274
Go,2025-07-02T08:57:59.063356,kubernetes,8,70,10,1,0.9242370128631592,700,757.381483599641,1.320338589804513
Go,2025-07-02T08:57:59.911499,kubernetes,8,70,10,2,0.8471434116363525,700,826.3063731415575,1.2102048737662179
Go,2025-07-02T08:58:00.781058,kubernetes,8,70,10,3,0.8695583343505859,700,805.0063720253828,1.2422261919294084
Go,2025-07-02T08:58:01.620935,kubernetes,8,70,10,4,0.8388793468475342,700,834.4465776044724,1.1983990669250488
Go,2025-07-02T08:58:02.480980,kubernetes,8,70,10,5,0.8590445518493652,700,814.8587852551168,1.2272065026419503
Go,2025-07-02T08:58:03.362595,kubernetes,8,70,10,6,0.8806159496307373,700,794.8981622391989,1.2580227851867676
Go,2025-07-02T08:58:04.212031,kubernetes,8,70,10,7,0.8484296798706055,700,825.0536451138265,1.2120423998151506
Go,2025-07-02T08:58:05.061569,kubernetes,8,70,10,8,0.8495385646820068,700,823.9767199526946,1.2136265209742956
Go,2025-07-02T08:58:05.951202,kubernetes,8,70,10,9,0.8891050815582275,700,787.3085133797618,1.2701501165117537
Go,2025-07-02T08:58:06.840820,kubernetes,8,70,10,10,0.8890931606292725,700,787.3190695838463,1.2701330866132463
Go,2025-07-02T08:58:13.530481,kubernetes,8,70,100,1,6.660702705383301,7000,1050.9401649682507,0.9515289579119001
Go,2025-07-02T08:58:20.130403,kubernetes,8,70,100,2,6.599922180175781,7000,1060.6185662349071,0.9428460257393974
Go,2025-07-02T08:58:26.709958,kubernetes,8,70,100,3,6.5785558223724365,7000,1064.0633277283002,0.9397936889103481
Go,2025-07-02T08:58:33.309602,kubernetes,8,70,100,4,6.598642587661743,7000,1060.8242387743082,0.9426632268088204
Go,2025-07-02T08:58:39.879463,kubernetes,8,70,100,5,6.568859338760376,7000,1065.6340224391204,0.938408476965768
Go,2025-07-02T08:58:46.478845,kubernetes,8,70,100,6,6.59838080406189,7000,1060.866325825099,0.9426258291516986
Go,2025-07-02T08:58:53.108711,kubernetes,8,70,100,7,6.6288676261901855,7000,1055.9872959815184,0.9469810894557408
Go,2025-07-02T08:58:59.728764,kubernetes,8,70,100,8,6.619055271148682,7000,1057.5527342265582,0.9455793244498116
Go,2025-07-02T08:59:06.408248,kubernetes,8,70,100,9,6.6784827709198,7000,1048.1422562741625,0.9540689672742572
Go,2025-07-02T08:59:12.987731,kubernetes,8,70,100,10,6.578482627868652,7000,1064.0751668698886,0.9397832325526646
Go,2025-07-02T08:59:43.133406,kubernetes,8,70,500,1,30.11367654800415,35000,1162.2625999919528,0.8603907585144043
Go,2025-07-02T09:00:13.227646,kubernetes,8,70,500,2,30.09324026107788,35000,1163.051891267038,0.8598068646022252
Go,2025-07-02T09:00:43.317640,kubernetes,8,70,500,3,30.08999466896057,35000,1163.1773413407866,0.8597141333988735
Go,2025-07-02T09:01:13.414713,kubernetes,8,70,500,4,30.09707283973694,35000,1162.9037875666688,0.8599163668496268
Go,2025-07-02T09:01:43.512027,kubernetes,8,70,500,5,30.09679388999939,35000,1162.9145658478212,0.8599083968571254
Go,2025-07-02T09:02:13.608143,kubernetes,8,70,500,6,30.096116065979004,35000,1162.9407569824068,0.859889030456543
Go,2025-07-02T09:02:43.710033,kubernetes,8,70,500,7,30.099892377853394,35000,1162.79485523184,0.8599969250815255
Go,2025-07-02T09:03:13.812143,kubernetes,8,70,500,8,30.102110385894775,35000,1162.709177240951,0.8600602967398507
Go,2025-07-02T09:03:43.904879,kubernetes,8,70,500,9,30.091734409332275,35000,1163.1100927550901,0.8597638402666364
Go,2025-07-02T09:04:13.998445,kubernetes,8,70,500,10,30.093566417694092,35000,1163.0392860123443,0.8598161833626884
Go,2025-07-02T09:04:44.123388,kubernetes,8,70,1000,1,30.095945358276367,70000,2325.8947066352926,0.4299420765468052
Go,2025-07-02T09:05:14.215527,kubernetes,8,70,1000,2,30.09213876724243,70000,2326.1889273287643,0.4298876966748919
Go,2025-07-02T09:05:44.305053,kubernetes,8,70,1000,3,30.08952569961548,70000,2326.3909407815804,0.42985036713736396
Go,2025-07-02T09:06:14.392481,kubernetes,8,70,1000,4,30.086427688598633,70000,2326.63049015044,0.4298061098371233
Go,2025-07-02T09:06:44.495101,kubernetes,8,70,1000,5,30.102619647979736,70000,2325.379014138322,0.4300374235425677
Go,2025-07-02T09:07:14.607047,kubernetes,8,70,1000,6,30.110945224761963,70000,2324.7360545305955,0.43015636035374233
Go,2025-07-02T09:07:44.799329,kubernetes,8,70,1000,7,30.191279888153076,70000,2318.550265484693,0.4313039984021868
Go,2025-07-02T09:08:14.885420,kubernetes,8,70,1000,8,30.086090803146362,70000,2326.656542320862,0.4298012971878052
Go,2025-07-02T09:08:44.980205,kubernetes,8,70,1000,9,30.09478521347046,70000,2325.984369167982,0.429925503049578
Go,2025-07-02T09:09:15.077143,kubernetes,8,70,1000,10,30.09593152999878,70000,2325.895775321856,0.42994187899998254
Go,2025-07-02T09:09:45.215813,kubernetes,8,70,10000,1,30.110668897628784,700000,23247.573887510847,0.04301524128232683
Go,2025-07-02T09:10:15.313600,kubernetes,8,70,10000,2,30.09678864479065,700000,23258.29537036539,0.042995412349700925
Go,2025-07-02T09:10:45.398634,kubernetes,8,70,10000,3,30.084033727645874,700000,23268.15633625392,0.04297719103949411
Go,2025-07-02T09:11:15.493928,kubernetes,8,70,10000,4,30.095294952392578,700000,23259.44972818251,0.04299327850341797
Go,2025-07-02T09:11:45.596502,kubernetes,8,70,10000,5,30.10257363319397,700000,23253.825687120425,0.043003676618848526
Go,2025-07-02T09:12:15.706983,kubernetes,8,70,10000,6,30.110480785369873,700000,23247.719124435804,0.04301497255052839
Go,2025-07-02T09:12:45.803692,kubernetes,8,70,10000,7,30.09670925140381,700000,23258.356724409987,0.04299529893057687
Go,2025-07-02T09:13:15.891484,kubernetes,8,70,10000,8,30.086792707443237,700000,23266.02263014979,0.04298113243920462
Go,2025-07-02T09:13:45.995396,kubernetes,8,70,10000,9,30.103912115097046,700000,23252.79177416119,0.043005588735852925
Go,2025-07-02T09:14:16.097530,kubernetes,8,70,10000,10,30.10213351249695,700000,23254.16567929957,0.04300304787499564
Go,2025-07-02T09:14:16.463962,kubernetes,8,80,1,1,0.3364288806915283,80,237.7917134687138,4.205361008644104
Go,2025-07-02T09:14:16.800615,kubernetes,8,80,1,2,0.33565211296081543,80,238.34201219325954,4.195651412010193
Go,2025-07-02T09:14:17.137059,kubernetes,8,80,1,3,0.33544421195983887,80,238.4897313702286,4.193052649497986
Go,2025-07-02T09:14:17.451228,kubernetes,8,80,1,4,0.3131682872772217,80,255.45370731993273,3.914603590965271
Go,2025-07-02T09:14:17.814157,kubernetes,8,80,1,5,0.362929105758667,80,220.42872486836788,4.536613821983337
Go,2025-07-02T09:14:18.147237,kubernetes,8,80,1,6,0.3325502872467041,80,240.56512072909922,4.156878590583801
Go,2025-07-02T09:14:18.482572,kubernetes,8,80,1,7,0.33533573150634766,80,238.56688233202985,4.191696643829346
Go,2025-07-02T09:14:18.818984,kubernetes,8,80,1,8,0.3364112377166748,80,237.8041843756002,4.205140471458435
Go,2025-07-02T09:14:19.178283,kubernetes,8,80,1,9,0.3592994213104248,80,222.65552142618733,4.49124276638031
Go,2025-07-02T09:14:19.549238,kubernetes,8,80,1,10,0.36995458602905273,80,216.24275795223568,4.624432325363159
Go,2025-07-02T09:14:20.441452,kubernetes,8,80,10,1,0.8560323715209961,800,934.5440974137018,1.0700404644012451
Go,2025-07-02T09:14:21.331350,kubernetes,8,80,10,2,0.8888983726501465,800,899.9903977941749,1.111122965812683
Go,2025-07-02T09:14:22.232430,kubernetes,8,80,10,3,0.9000821113586426,800,888.8077986489786,1.1251026391983032
Go,2025-07-02T09:14:23.131476,kubernetes,8,80,10,4,0.8990457057952881,800,889.8324021161159,1.12380713224411
Go,2025-07-02T09:14:24.012552,kubernetes,8,80,10,5,0.8800778388977051,800,909.0105041185876,1.1000972986221313
Go,2025-07-02T09:14:24.931622,kubernetes,8,80,10,6,0.9190704822540283,800,870.4446671358578,1.1488381028175354
Go,2025-07-02T09:14:25.821168,kubernetes,8,80,10,7,0.8885462284088135,800,900.3470775320493,1.1106827855110168
Go,2025-07-02T09:14:26.702392,kubernetes,8,80,10,8,0.8802239894866943,800,908.8595738756482,1.100279986858368
Go,2025-07-02T09:14:27.581687,kubernetes,8,80,10,9,0.8792946338653564,800,909.8201776612927,1.0991182923316956
Go,2025-07-02T09:14:28.481200,kubernetes,8,80,10,10,0.8985085487365723,800,890.3643722977495,1.1231356859207153
Go,2025-07-02T09:14:35.160709,kubernetes,8,80,100,1,6.645998239517212,8000,1203.731886721226,0.8307497799396515
Go,2025-07-02T09:14:41.871458,kubernetes,8,80,100,2,6.709750652313232,8000,1192.2946789746866,0.838718831539154
Go,2025-07-02T09:14:48.530077,kubernetes,8,80,100,3,6.658097743988037,8000,1201.5443911474024,0.8322622179985046
Go,2025-07-02T09:14:55.160703,kubernetes,8,80,100,4,6.628628253936768,8000,1206.886205339509,0.828578531742096
Go,2025-07-02T09:15:01.820452,kubernetes,8,80,100,5,6.658750057220459,8000,1201.426683875174,0.8323437571525574
Go,2025-07-02T09:15:08.490266,kubernetes,8,80,100,6,6.6688148975372314,8000,1199.6134430053487,0.8336018621921539
Go,2025-07-02T09:15:15.078769,kubernetes,8,80,100,7,6.588503360748291,8000,1214.2363086070275,0.8235629200935364
Go,2025-07-02T09:15:21.708296,kubernetes,8,80,100,8,6.629526376724243,8000,1206.722704669731,0.8286907970905304
Go,2025-07-02T09:15:28.347889,kubernetes,8,80,100,9,6.638592004776001,8000,1205.0748101773029,0.8298240005970001
Go,2025-07-02T09:15:35.019196,kubernetes,8,80,100,10,6.669308185577393,8000,1199.5247149172494,0.8336635231971741
Go,2025-07-02T09:16:05.179038,kubernetes,8,80,500,1,30.129762649536133,40000,1327.5909427257245,0.7532440662384033
Go,2025-07-02T09:16:35.282549,kubernetes,8,80,500,2,30.103511095046997,40000,1328.748659042011,0.7525877773761749
Go,2025-07-02T09:17:05.405054,kubernetes,8,80,500,3,30.12150740623474,40000,1327.954788601335,0.7530376851558686
Go,2025-07-02T09:17:35.512969,kubernetes,8,80,500,4,30.106913566589355,40000,1328.5984932174958,0.7526728391647339
Go,2025-07-02T09:18:05.612348,kubernetes,8,80,500,5,30.098376989364624,40000,1328.9753136567515,0.7524594247341156
Go,2025-07-02T09:18:35.709918,kubernetes,8,80,500,6,30.097570657730103,40000,1329.0109176876908,0.7524392664432525
Go,2025-07-02T09:19:05.821807,kubernetes,8,80,500,7,30.111889123916626,40000,1328.378961392683,0.7527972280979156
Go,2025-07-02T09:19:35.921945,kubernetes,8,80,500,8,30.098633766174316,40000,1328.963975931463,0.7524658441543579
Go,2025-07-02T09:20:06.029475,kubernetes,8,80,500,9,30.10653042793274,40000,1328.615401092121,0.7526632606983185
Go,2025-07-02T09:20:36.125196,kubernetes,8,80,500,10,30.095720291137695,40000,1329.092628887132,0.7523930072784424
Go,2025-07-02T09:21:06.257687,kubernetes,8,80,1000,1,30.102490186691284,80000,2657.5874455518992,0.37628112733364105
Go,2025-07-02T09:21:36.367142,kubernetes,8,80,1000,2,30.10745358467102,80000,2657.1493259971808,0.3763431698083878
Go,2025-07-02T09:22:06.469174,kubernetes,8,80,1000,3,30.102031230926514,80000,2657.627964913173,0.3762753903865814
Go,2025-07-02T09:22:36.581517,kubernetes,8,80,1000,4,30.112343311309814,80000,2656.717850648077,0.37640429139137266
Go,2025-07-02T09:23:06.683844,kubernetes,8,80,1000,5,30.100319147109985,80000,2657.7791288196695,0.37625398933887483
Go,2025-07-02T09:23:36.801626,kubernetes,8,80,1000,6,30.11778235435486,80000,2656.2380675558757,0.37647227942943573
Go,2025-07-02T09:24:06.919716,kubernetes,8,80,1000,7,30.118090391159058,80000,2656.210900525201,0.3764761298894882
Go,2025-07-02T09:24:37.019129,kubernetes,8,80,1000,8,30.097408056259155,80000,2658.0361953581228,0.37621760070323945
Go,2025-07-02T09:25:07.116794,kubernetes,8,80,1000,9,30.097665786743164,80000,2658.013434225748,0.37622082233428955
Go,2025-07-02T09:25:37.215528,kubernetes,8,80,1000,10,30.097734212875366,80000,2658.0073913263936,0.37622167766094206
Go,2025-07-02T09:26:07.354568,kubernetes,8,80,10000,1,30.11004090309143,800000,26569.21000455576,0.037637551128864286
Go,2025-07-02T09:26:37.468363,kubernetes,8,80,10000,2,30.11279606819153,800000,26566.77905925344,0.03764099508523941
Go,2025-07-02T09:27:07.577752,kubernetes,8,80,10000,3,30.10938858985901,800000,26569.785620603532,0.03763673573732376
Go,2025-07-02T09:27:37.691039,kubernetes,8,80,10000,4,30.112287998199463,800000,26567.227307597328,0.037640359997749326
Go,2025-07-02T09:28:07.800722,kubernetes,8,80,10000,5,30.10968279838562,800000,26569.52600121358,0.03763710349798202
Go,2025-07-02T09:28:37.910510,kubernetes,8,80,10000,6,30.109787464141846,800000,26569.433641892385,0.03763723433017731
Go,2025-07-02T09:29:08.012670,kubernetes,8,80,10000,7,30.10215997695923,800000,26576.165983183113,0.03762769997119904
Go,2025-07-02T09:29:38.123865,kubernetes,8,80,10000,8,30.11119532585144,800000,26568.19137675262,0.0376389941573143
Go,2025-07-02T09:30:08.226361,kubernetes,8,80,10000,9,30.102495670318604,800000,26575.869614319352,0.03762811958789825
Go,2025-07-02T09:30:38.344491,kubernetes,8,80,10000,10,30.118130445480347,800000,26562.073680109563,0.03764766305685043
Go,2025-07-02T09:30:38.737702,kubernetes,8,90,1,1,0.3626134395599365,90,248.1981917416601,4.029038217332628
Go,2025-07-02T09:30:39.141113,kubernetes,8,90,1,2,0.40240955352783203,90,223.65274186706228,4.471217261420356
Go,2025-07-02T09:30:39.511687,kubernetes,8,90,1,3,0.3685739040374756,90,244.18440647618135,4.095265600416395
Go,2025-07-02T09:30:39.907858,kubernetes,8,90,1,4,0.39617133140563965,90,227.17443910106923,4.401903682284885
Go,2025-07-02T09:30:40.329391,kubernetes,8,90,1,5,0.42153310775756836,90,213.50636128861484,4.683701197306315
Go,2025-07-02T09:30:40.715717,kubernetes,8,90,1,6,0.38532567024230957,90,233.56865880075958,4.2813963360256615
Go,2025-07-02T09:30:41.102056,kubernetes,8,90,1,7,0.3863399028778076,90,232.95548642425732,4.292665587531196
Go,2025-07-02T09:30:41.480091,kubernetes,8,90,1,8,0.37703657150268555,90,238.7036346137551,4.189295238918728
Go,2025-07-02T09:30:41.872987,kubernetes,8,90,1,9,0.391895055770874,90,229.65331834300952,4.354389508565267
Go,2025-07-02T09:30:42.255755,kubernetes,8,90,1,10,0.382767915725708,90,235.1294251749515,4.252976841396755
Go,2025-07-02T09:30:43.235654,kubernetes,8,90,10,1,0.9488561153411865,900,948.5105122354415,1.0542845726013184
Go,2025-07-02T09:30:44.134548,kubernetes,8,90,10,2,0.8988945484161377,900,1001.2297900635955,0.9987717204623752
Go,2025-07-02T09:30:45.095605,kubernetes,8,90,10,3,0.960054874420166,900,937.4464147620346,1.066727638244629
Go,2025-07-02T09:30:46.044258,kubernetes,8,90,10,4,0.9476468563079834,900,949.720873349789,1.0529409514533148
Go,2025-07-02T09:30:46.965150,kubernetes,8,90,10,5,0.9198932647705078,900,978.374377188781,1.0221036275227864
Go,2025-07-02T09:30:47.905331,kubernetes,8,90,10,6,0.9391791820526123,900,958.283591883942,1.0435324245029025
Go,2025-07-02T09:30:48.824048,kubernetes,8,90,10,7,0.9187171459197998,900,979.6268677438684,1.0207968287997775
Go,2025-07-02T09:30:49.735145,kubernetes,8,90,10,8,0.9110970497131348,900,987.8201233154813,1.0123300552368164
Go,2025-07-02T09:30:50.676718,kubernetes,8,90,10,9,0.9415726661682129,900,955.8476284816174,1.0461918512980144
Go,2025-07-02T09:30:51.595140,kubernetes,8,90,10,10,0.9174249172210693,900,981.0067103105828,1.0193610191345215
Go,2025-07-02T09:30:58.343649,kubernetes,8,90,100,1,6.718441724777222,9000,1339.5963481842114,0.7464935249752469
Go,2025-07-02T09:31:05.093362,kubernetes,8,90,100,2,6.74871301651001,9000,1333.5876007740226,0.7498570018344455
Go,2025-07-02T09:31:11.744296,kubernetes,8,90,100,3,6.6489317417144775,9000,1353.6009015606592,0.7387701935238309
Go,2025-07-02T09:31:18.424802,kubernetes,8,90,100,4,6.6799843311309814,9000,1347.3085495211362,0.7422204812367758
Go,2025-07-02T09:31:25.143793,kubernetes,8,90,100,5,6.7179930210113525,9000,1339.6858216213368,0.7464436690012614
Go,2025-07-02T09:31:31.832262,kubernetes,8,90,100,6,6.6884684562683105,9000,1345.5995283292941,0.74316316180759
Go,2025-07-02T09:31:38.491765,kubernetes,8,90,100,7,6.658503293991089,9000,1351.6551096583485,0.7398336993323432
Go,2025-07-02T09:31:45.170819,kubernetes,8,90,100,8,6.67805290222168,9000,1347.6982185939028,0.742005878024631
Go,2025-07-02T09:31:51.860167,kubernetes,8,90,100,9,6.688349008560181,9000,1345.6235594884806,0.7431498898400201
Go,2025-07-02T09:31:58.560439,kubernetes,8,90,100,10,6.698274850845337,9000,1343.6295464740717,0.7442527612050375
Go,2025-07-02T09:32:28.709968,kubernetes,8,90,500,1,30.11952829360962,45000,1494.0473025119563,0.6693228509691026
Go,2025-07-02T09:32:58.839663,kubernetes,8,90,500,2,30.128695726394653,45000,1493.5927000841639,0.669526571697659
Go,2025-07-02T09:33:28.960894,kubernetes,8,90,500,3,30.11922860145569,45000,1494.0621685717779,0.6693161911434597
Go,2025-07-02T09:33:59.096348,kubernetes,8,90,500,4,30.135453939437866,45000,1493.2577451939126,0.6696767542097304
Go,2025-07-02T09:34:29.233931,kubernetes,8,90,500,5,30.1375834941864,45000,1493.1522299616552,0.6697240776485867
Go,2025-07-02T09:34:59.360150,kubernetes,8,90,500,6,30.125219106674194,45000,1493.76506908228,0.6694493134816487
Go,2025-07-02T09:35:29.500939,kubernetes,8,90,500,7,30.140265464782715,45000,1493.0193648287566,0.6697836769951715
Go,2025-07-02T09:35:59.628598,kubernetes,8,90,500,8,30.12765908241272,45000,1493.6440921913224,0.6695035351647272
